id_review,timestamp,raw_text,clean_text,rating,emotion,intensity,source,product_id,category,marca,modelo
SHOP_2133,22 dic 2025,Excelente equipo.,Equipo excelente.,Calificación 5 de 5,,,Mercado Libre,ML_PROD_009,,HP,HP Victus 15
SHOP_2134,21 dic 2025,"De momento todo bien, el producto es nuevo , me preocupo que la caja venía con un golpe profundo la verdad …pero el equipo llegó entero , se siente ligera y no tan fluida pero bueno. Recién la uso espero actualizar mi comentarios la semana que viene , probaré algunos juegos nativos y les cuento.","De momento todo bien, el producto es nuevo. Me preocupa que la caja venía con un golpe profundo, la verdad. Pero el equipo llegó entero. Se siente ligera y no tan fluida, pero bueno. La he utilizado recién y espero actualizar mi comentario la semana que viene para probar algunos juegos nativos y contarles.",Calificación 4 de 5,,,Mercado Libre,ML_PROD_009,,HP,HP Victus 15
SHOP_2135,20 dic 2025,"Es un regalo, pero me comenta q esta muy padre y le gusto mucho.","Me parece un regalo, pero me comenta que está muy bien y le gusta mucho.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_009,,HP,HP Victus 15
SHOP_2136,20 dic 2025,"Perfecta, la uso para jugar y para realizar mis trabajos de ingeniería civil!.","La computadora es perfecta, la uso para jugar y para realizar mis trabajos de ingeniería civil.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_009,,HP,HP Victus 15
SHOP_2137,20 dic 2025,Muy buen producto es rápida y decente para algunos juegos.,"Muy buen producto, es rápida y decente para algunos juegos.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_009,,HP,HP Victus 15
SHOP_2138,19 dic 2025,Muy buena para trabajos de autocad.,Muy buena para trabajos de AutoCAD.,Calificación 5 de 5,,,Mercado Libre,ML_PROD_009,,HP,HP Victus 15
SHOP_2139,18 dic 2025,Excelente mi lap me encanto.,Mi lap me encantó.,Calificación 5 de 5,,,Mercado Libre,ML_PROD_009,,HP,HP Victus 15
SHOP_2140,17 dic 2025,"Muy buena para jugar y muy rápida para tareas sencillas.
La he probado con fortnite, gtav, rdr2, detroit become human y van sobrados con buena calidad gráfica.","Muy buena para jugar y muy rápida para tareas sencillas. La he probado con Fortnite, GTA V, RDR 2 y Detroit: Become Human, y sobresalen con buena calidad gráfica.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_009,,HP,HP Victus 15
SHOP_2141,17 dic 2025,"Jala muy chingon la laptop, la ocupo para estudiar y para uno que otro juego y la verdad es que si rinde lo suficiente y de sobra. Aún falta que le aumente la ram para que saque mejor su potencial.","La laptop es muy buena, la uso para estudiar y para jugar un poco. La verdad es que funciona bien y de sobra. Aún falta que le aumente la memoria RAM para que pueda funcionar al máximo.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_009,,HP,HP Victus 15
SHOP_2142,15 dic 2025,Cumple con todo lo que promete.,Cumple con todo lo que promete.,Calificación 5 de 5,,,Mercado Libre,ML_PROD_009,,HP,HP Victus 15
SHOP_2143,15 dic 2025,"Buen producto, hasta el momento todo bien, contento con la compra.","Buen producto, hasta el momento todo va bien, estoy contento con la compra.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_009,,HP,HP Victus 15
SHOP_2144,15 dic 2025,Hasta el momento me ha ido de maravilla.,Hasta el momento me ha ido muy bien.,Calificación 5 de 5,,,Mercado Libre,ML_PROD_009,,HP,HP Victus 15
SHOP_2145,14 dic 2025,"Súper recomendado, ha funcionado perfectamente.","Muy recomendable, ha funcionado de manera perfecta.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_009,,HP,HP Victus 15
SHOP_2146,14 dic 2025,Hasta ahora ha funcionado demasiado bien.,Hasta ahora ha funcionado demasiado bien.,Calificación 4 de 5,,,Mercado Libre,ML_PROD_009,,HP,HP Victus 15
SHOP_2147,13 dic 2025,"Buena calidad , excelente para trabajar.","Buena calidad, es excelente para trabajar.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_009,,HP,HP Victus 15
SHOP_2148,12 dic 2025,"Me encantó, por el precio sobre todo. La neta si lo recomiendo muchísimo, por fin podre jugar en graficos altos a mis juegos :').","Me encantó, por el precio sobre todo. La verdad es que lo recomiendo mucho, por fin puedo jugar en gráficos altos a mis juegos.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_009,,HP,HP Victus 15
SHOP_2149,12 dic 2025,"Buen equipo, llegó rápido y sin ningún detalle, hasta ahora funcionando muy bien después de un mes.","Buen equipo, llegó rápido y sin ningún defecto, hasta ahora funciona muy bien después de un mes.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_009,,HP,HP Victus 15
SHOP_2150,12 dic 2025,Bonita me gustó.,Me gustó.,Calificación 5 de 5,,,Mercado Libre,ML_PROD_009,,HP,HP Victus 15
SHOP_2151,12 dic 2025,"Me pareció increíble, me enamore de él por completo, tiene un excelente desempeño. He de recomendar a algunos que le den sus cuidados necesarios, como tenerla en una base de ventilación adecuada y estar conectada a un regulador de voltaje. Algunos juegos aaa los corre como si nada.","Me pareció increíble, me enamoré de él por completo, tiene un excelente desempeño. Debo recomendar a algunos que le den los cuidados necesarios, como tenerla en una base de ventilación adecuada y estar conectada a un regulador de voltaje. Algunos juegos AAA los corre como si nada.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_009,,HP,HP Victus 15
SHOP_2152,12 dic 2025,Tiene buena velocidad y por lo pronto no me a presentado fallas.,"Tiene buena velocidad y, por lo pronto, no me ha presentado fallas.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_009,,HP,HP Victus 15
SHOP_2153,11 dic 2025,"Pura calite, buscaba algo para poder jugar y trabajar, resultó ser lo que buscaba 🤙🏻.","Pura calidad, buscaba algo para poder jugar y trabajar, resultó ser lo que buscaba.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_009,,HP,HP Victus 15
SHOP_2154,10 dic 2025,Va jalando muy bien.,Va funcionando muy bien.,Calificación 4 de 5,,,Mercado Libre,ML_PROD_009,,HP,HP Victus 15
SHOP_2155,09 dic 2025,Sin problema agarra los juegos.,"Sin problema, agarra los juegos.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_009,,HP,HP Victus 15
SHOP_2156,09 dic 2025,"4 meses con ella y no me ha dado ningún prloblema, lo que si, trata de optimizar bien el consumo de batería por qué no suele durar tanto, en conclusión tiene un buen rendimiento.","4 meses con ella y no me ha dado ningún problema, lo que sí es que trata de optimizar bien el consumo de batería, porque no suele durar tanto, en conclusión tiene un buen rendimiento.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_009,,HP,HP Victus 15
SHOP_2157,09 dic 2025,"La mejor compra la verdad,.
Llevaba mucho tiempo esperando a comprarla. Muy buena laptop.","La mejor compra, a mi parecer. Llevaba mucho tiempo esperando a adquirirla. Es una laptop muy buena.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_009,,HP,HP Victus 15
SHOP_2158,07 dic 2025,Lo ocupo para el sólid work y ansys y jala bien.,"El comentario corregido es:

Lo utilizo para el trabajo sólido y ANSYS, y funciona bien.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_009,,HP,HP Victus 15
SHOP_2159,06 dic 2025,Buena compra.,La compra es buena.,Calificación 5 de 5,,,Mercado Libre,ML_PROD_009,,HP,HP Victus 15
SHOP_2160,05 dic 2025,Muy buen producto !.,Muy buen producto.,Calificación 5 de 5,,,Mercado Libre,ML_PROD_009,,HP,HP Victus 15
SHOP_2161,04 dic 2025,"God corre helldivers 2 perfectamente, tiene buena duración de batería para ofimática y buenas conectividades.","El comentario corregido es:

""Juego God of War: Helldivers 2 de manera perfecta, tiene buena duración de la batería y buenas conexiones.""",Calificación 5 de 5,,,Mercado Libre,ML_PROD_009,,HP,HP Victus 15
SHOP_2162,04 dic 2025,Especial para realizar trabajos de ingeniería muy buena compra.,"Especialmente adecuado para realizar trabajos de ingeniería, es una buena compra.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_009,,HP,HP Victus 15
SHOP_2163,04 dic 2025,"Fue para mi hijo, le gustó mucho.","Fue para mi hijo, le gustó mucho.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_009,,HP,HP Victus 15
SHOP_2164,02 dic 2025,El producto es bueno.,El producto es bueno.,Calificación 5 de 5,,,Mercado Libre,ML_PROD_009,,HP,HP Victus 15
SHOP_2165,02 dic 2025,Corre todo a la perfección.,Corre todo de manera perfecta.,Calificación 5 de 5,,,Mercado Libre,ML_PROD_009,,HP,HP Victus 15
SHOP_2166,02 dic 2025,"Buena lap, calidad precio.",Buena calidad-precio.,Calificación 5 de 5,,,Mercado Libre,ML_PROD_009,,HP,HP Victus 15
SHOP_2167,02 dic 2025,Algooo bien.,¡Bien!,Calificación 5 de 5,,,Mercado Libre,ML_PROD_009,,HP,HP Victus 15
SHOP_2168,01 dic 2025,"De momento todo bien, después les subo actualización.","De momento todo va bien, después les subiré la actualización.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_009,,HP,HP Victus 15
SHOP_2169,01 dic 2025,Me parece muy eficiente.,Me parece muy eficiente.,Calificación 5 de 5,,,Mercado Libre,ML_PROD_009,,HP,HP Victus 15
SHOP_2170,30 nov 2025,Aparentemente bien por ahora.,Aparentemente bien por ahora.,Calificación 5 de 5,,,Mercado Libre,ML_PROD_009,,HP,HP Victus 15
SHOP_2171,29 nov 2025,Hermoso todo.,Todo es hermoso.,Calificación 5 de 5,,,Mercado Libre,ML_PROD_009,,HP,HP Victus 15
SHOP_2172,28 nov 2025,Muy buen producto y funciona bien.,Muy buen producto y funciona correctamente.,Calificación 5 de 5,,,Mercado Libre,ML_PROD_009,,HP,HP Victus 15
SHOP_2173,25 nov 2025,"Muy bueno, de rendimiento excelente, únicamente es que el teclado no tiene agregado la letra ñ y algunos botones no tienen la función que viene marcado.","Muy bueno, de rendimiento excelente, únicamente es que el teclado no tiene la letra ñ agregada y algunos botones no tienen la función que viene marcada.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_009,,HP,HP Victus 15
SHOP_2174,25 nov 2025,"Execelente equipo, llevo unos días usándolo y me encantó. Lo recomiendo.","Equipo excelente, llevo unos días usándolo y me encantó. Lo recomiendo.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_009,,HP,HP Victus 15
SHOP_2175,24 nov 2025,"Excelente equipo, de calidad y alto rendimiento.
Es necesario configurar para aprovechar su potencia al máximo.","Equipo excelente, de calidad y alto rendimiento. Es necesario configurarlo para aprovechar su potencia al máximo.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_009,,HP,HP Victus 15
SHOP_2176,24 nov 2025,"Muy buena laptop, me encanta 😁.","Muy buena laptop, me encanta.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_009,,HP,HP Victus 15
SHOP_2177,23 nov 2025,Totalmente satisfecho.,Totalmente satisfecho.,Calificación 5 de 5,,,Mercado Libre,ML_PROD_009,,HP,HP Victus 15
SHOP_2178,22 nov 2025,Se traba la tengo que reiniciar. Varias veces.,"El dispositivo se congeló, tengo que reiniciarlo varias veces.",Calificación 4 de 5,,,Mercado Libre,ML_PROD_009,,HP,HP Victus 15
SHOP_2179,22 nov 2025,"Muy pero muy conforme con mi compra. La compre en rebaja en el buen fin, y estoy sumamente satisfecho. No es mi computadora principal, pero la quiero para el posgrado y jugar con amigos fuera de casa, tiene buena potencia para jugar decentemente lo que juego (sólo me falta probar como corre con elden ring, pero según internet lo corre al menos a 40fps, y con lo que la he tenido me parece creíble). Se calienta más que mi anterior laptop pero es esperable ya que hace más trabajo con esa gráfica.","Estoy muy conforme con mi compra. La compré en rebaja en el Buen Fin, y estoy sumamente satisfecho. No es mi computadora principal, pero la quiero para el posgrado y jugar con amigos fuera de casa. Tiene buena potencia para jugar decentemente lo que juego. Sólo me falta probar cómo corre con Elden Ring, pero según internet corre al menos a 40fps, y con lo que la he tenido me parece creíble. Se calienta más que mi anterior laptop, pero es esperable ya que hace más trabajo con esa gráfica.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_009,,HP,HP Victus 15
SHOP_2180,20 nov 2025,"Muy buen producto, recomendado. Vale la pena el precio.","Muy buen producto, lo recomiendo. Vale la pena el precio.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_009,,HP,HP Victus 15
SHOP_2181,20 nov 2025,Bueno.,Bueno.,Calificación 5 de 5,,,Mercado Libre,ML_PROD_009,,HP,HP Victus 15
SHOP_2182,19 nov 2025,Hasta el momento va muy bien está laptop creo que es de la mejores en cuanto precio calidad.,La laptop es de las mejores en cuanto a precio y calidad.,Calificación 5 de 5,,,Mercado Libre,ML_PROD_009,,HP,HP Victus 15
SHOP_2183,19 nov 2025,Me acaba de llegar y por ahorita me funciona bien.,Me ha llegado y por ahora me funciona bien.,Calificación 5 de 5,,,Mercado Libre,ML_PROD_009,,HP,HP Victus 15
SHOP_2184,18 nov 2025,Se ve bien.,"El comentario corregido es: ""Se ve bien"".",Calificación 5 de 5,,,Mercado Libre,ML_PROD_009,,HP,HP Victus 15
SHOP_2185,17 nov 2025,"Excelente producto calidad-precio. Perfecta para juegos, hasta ahorita sin ningun problema tengo 4 meses con ella.","Excelente producto en cuanto a calidad y precio. Es perfecta para juegos y, hasta ahora, no he tenido ningún problema con ella en los cuatro meses que la tengo.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_009,,HP,HP Victus 15
SHOP_2186,17 nov 2025,"Genial, de alto rendimiento, una excelente opción.","Genial, de alto rendimiento, es una excelente opción.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_009,,HP,HP Victus 15
SHOP_2187,17 nov 2025,Hasta ahorita funcionando muy bien me gustó mucho.,Me gustó mucho.,Calificación 5 de 5,,,Mercado Libre,ML_PROD_009,,HP,HP Victus 15
SHOP_2188,17 nov 2025,"El producto me pareció muy bien, llegó en buen estado.","El producto me pareció muy bueno, llegó en buen estado.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_009,,HP,HP Victus 15
SHOP_2189,17 nov 2025,"Muy buen equipo, el uso que le doy es para la universidad uno que otro programa.","Muy buen equipo, el uso que le doy es para la universidad, uno que otro programa.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_009,,HP,HP Victus 15
SHOP_2190,16 nov 2025,"Hasta ahora toda muy bien, gran potencia y justo lo que necesitaba.","Hasta ahora todo va muy bien, gran potencia y es justo lo que necesitaba.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_009,,HP,HP Victus 15
SHOP_2191,15 nov 2025,Hasta el momento todo bien.,"Hasta el momento, todo va bien.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_009,,HP,HP Victus 15
SHOP_2192,15 nov 2025,"Es muy buena, la recomiendo ampliamente. Es un excelente precio, vale la pena.","Es muy buena, la recomiendo ampliamente. Tiene un excelente precio, vale la pena.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_009,,HP,HP Victus 15
SHOP_2193,15 nov 2025,Fantástica.,Fantástica.,Calificación 5 de 5,,,Mercado Libre,ML_PROD_009,,HP,HP Victus 15
SHOP_2194,15 nov 2025,"Todo excelente hasta ahora, bastante rápida, y se le puede expandir las memorias.","Todo excelente hasta ahora, bastante rápida y se le puede expandir las memorias.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_009,,HP,HP Victus 15
SHOP_2195,14 nov 2025,"Muy buena, rapida y corre los juegos en graficos altos.","Muy buena, rápida y corre los juegos en gráficos altos.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_009,,HP,HP Victus 15
SHOP_2196,12 nov 2025,Me encantó.,Me encantó.,Calificación 5 de 5,,,Mercado Libre,ML_PROD_009,,HP,HP Victus 15
SHOP_2197,12 nov 2025,"Hasta ahorita, excelente producto y a muy buen precio.","Hasta ahora, excelente producto y a un muy buen precio.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_009,,HP,HP Victus 15
SHOP_2198,11 nov 2025,"Excelente producto, calidad precio.","Excelente producto, calidad-precio.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_009,,HP,HP Victus 15
SHOP_2199,10 nov 2025,Bastante buena no problemas.,"Muy buena, no hay problemas.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_009,,HP,HP Victus 15
SHOP_2200,09 nov 2025,Tiene un buen rendimiento solo que la lap tiene el teclado estadounidense (le falta la ñ).,"La laptop tiene un buen rendimiento, pero le falta la letra ñ en el teclado, que es de tipo estadounidense.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_009,,HP,HP Victus 15
SHOP_2201,08 nov 2025,Al fin tengo una compu donde podre ver youtube y facebook.,Al fin tengo una computadora donde podré ver YouTube y Facebook.,Calificación 5 de 5,,,Mercado Libre,ML_PROD_009,,HP,HP Victus 15
SHOP_2202,06 nov 2025,"Muy buen producto , solo el almacenamiento es poco para este 2025.","Muy buen producto, solo el almacenamiento es poco para la actualidad.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_009,,HP,HP Victus 15
SHOP_2203,20 nov 2025,"El único detalle que le encuentro es que es un poco lenta, pero por el precio pues me parece válido quizás.","El único detalle que le encuentro es que es un poco lenta, pero por el precio me parece razonable.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_010,,HP,HP 14-dq6015dx
SHOP_2204,24 ene 2026,"Bastante práctica, muy buena capacidad, el color me encantó, es muy ligera, la batería no es muy duradera, pero mínimo aguanta 4 horas en uso. E. General excelente y más por el precio.","La práctica es bastante buena, tiene una buena capacidad, el color me gusta mucho, es muy ligera, la batería no dura mucho, pero aguanta al menos 4 horas en uso. En general, es excelente y merece la pena por el precio.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_010,,HP,HP 14-dq6015dx
SHOP_2205,06 nov 2025,Súper nice muy cute y girly 💖💖💖.,Muy bonita.,Calificación 5 de 5,,,Mercado Libre,ML_PROD_010,,HP,HP 14-dq6015dx
SHOP_2206,07 feb 2026,"Compré esta laptop de emergencia, como reemplazo a la que anteriormente tenía. Soy maestra, así que utilizo la laptop como instrumento de trabajo. Mi laptop anterior era igualmente hp, de tamaño normal. No noto mucha diferencia entre la calidad de esta y la anterior, por lo que estoy muy satisfecha. La batería es un poco menos potente pero la laptop sí es una excelente opción fuera de eso. Además, el color es bonito.","Compré esta laptop de emergencia, como reemplazo de la que anteriormente tenía. Como soy maestra, utilizo la laptop como herramienta de trabajo. Mi laptop anterior era igualmente de HP, de tamaño normal. No noto mucha diferencia entre la calidad de esta y la anterior, por lo que estoy muy satisfecha. La batería es un poco menos potente, pero la laptop sí es una excelente opción en lo demás. Además, el color es bonito.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_010,,HP,HP 14-dq6015dx
SHOP_2207,11 feb 2026,"Me encantó mi laptop rosa!!, el color es muy bonito!!. Llegó muy bien empaquetada en su caja original de hp, completamente cerrada y, sin problema en la configuración, estoy fascinada!.","Me encantó mi laptop rosa. El color es muy bonito. Llegó muy bien empaquetada en su caja original de HP, completamente cerrada y sin problemas en la configuración. Estoy fascinada.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_010,,HP,HP 14-dq6015dx
SHOP_2208,21 ene 2026,"Perfecta para hacer trabajos básicos, a veces un poco lenta pero 10/10.","La computadora es perfecta para realizar tareas básicas, a veces puede ser un poco lenta pero es excelente.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_010,,HP,HP 14-dq6015dx
SHOP_2209,11 ene 2026,"Excelente adquisición para cosas básicas, la batería tiene buena duración.","Excelente adquisición para cosas básicas, la batería tiene buena duración.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_010,,HP,HP 14-dq6015dx
SHOP_2210,19 feb 2026,Llegó muy bien protegido con su cargador. Se ve muy bonita ya solo falta probarl.,"Llegó muy bien protegido con su cargador. Se ve muy bonita, ya solo falta probarla.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_010,,HP,HP 14-dq6015dx
SHOP_2211,24 dic 2025,Excelente calidad.,Excelente calidad.,Calificación 5 de 5,,,Mercado Libre,ML_PROD_010,,HP,HP 14-dq6015dx
SHOP_2212,23 dic 2025,Me encanto todo llega en perfectas condiciones.,"Me encantó todo, llegó en perfectas condiciones.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_010,,HP,HP 14-dq6015dx
SHOP_2213,10 dic 2025,Hasta ahora todo excelente! veamos que tal sale 👍.,Hasta ahora todo excelente. Veamos qué tal sale.,Calificación 5 de 5,,,Mercado Libre,ML_PROD_010,,HP,HP 14-dq6015dx
SHOP_2214,09 mar 2026,Trae todo muy bien la velocidad conforme a los 4 de ram esta bien para mis actividades básicas de cómputo y luce bien y es muy ligera.,"Trae todo muy bien, la velocidad es conforme a los 4 GB de RAM, está bien para mis actividades básicas de cómputo y tiene un buen aspecto, además de ser muy ligera.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_010,,HP,HP 14-dq6015dx
SHOP_2215,22 feb 2026,La verdad es producto es muy bueno lo recomiendo y lo volvería a comprar venía muy bien empaquetado. Llego muy rápido y cero detalles venia en inglés pero es muy fácil ponerlo en español.,"El producto es muy bueno, lo recomiendo y lo volvería a comprar. Venía muy bien empaquetado. Llegó muy rápido y no había detalles. Venía en inglés, pero es muy fácil ponerlo en español.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_010,,HP,HP 14-dq6015dx
SHOP_2216,20 feb 2026,"Buen equipo para estudiantes, se recomienda.","Buen equipo para estudiantes, se lo recomiendo.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_010,,HP,HP 14-dq6015dx
SHOP_2217,13 feb 2026,Excelente producto llevo ya tiempo con ella y me ha servido buen. Y no es tan lenta.,Excelente producto. He llevado ya tiempo con él y me ha servido bien. No es tan lenta.,Calificación 5 de 5,,,Mercado Libre,ML_PROD_010,,HP,HP 14-dq6015dx
SHOP_2218,16 dic 2025,"Me encantó, es muy bonita.","Me encantó, es muy bonita.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_010,,HP,HP 14-dq6015dx
SHOP_2219,11 dic 2025,"Muy bonita,práctica y en excelente estado para las tareas de la escuela.","Muy bonita, práctica y en excelente estado para las tareas escolares.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_010,,HP,HP 14-dq6015dx
SHOP_2220,05 mar 2026,Me salió muy bueno fácil de usar.,"Me salió muy bueno, es fácil de usar.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_010,,HP,HP 14-dq6015dx
SHOP_2221,04 mar 2026,"Me encantó la verdad esque ya tengo 1 mes con ella y todo bien está muy bonita y práctica.
Tra su cargador y masomenos la carga te dura unas 5 horas si no es que más.","Me encantó la verdad es que ya tengo 1 mes con ella y todo va bien. Está muy bonita y práctica. Trae su cargador y más o menos la carga te dura unas 5 horas, si no es que más.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_010,,HP,HP 14-dq6015dx
SHOP_2222,02 mar 2026,Muy bonito color! me encanta llegó en caja hp.,"Me encanta el color, llegó en caja original.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_010,,HP,HP 14-dq6015dx
SHOP_2223,16 feb 2026,"Es bonita y ligera, funciona muy bien, solo le tienes que cambias el idioma, lo único malo es que al cambiarle el idioma el teclado para símbolos no funciona con los símbolos de las teclas que trae tienes que ir buscando done está el signo que necesita, eso podría ser lo único malo.","Es bonita y ligera, funciona muy bien. Solo hay un problema: al cambiar el idioma, el teclado para símbolos no funciona correctamente. Tienes que buscar el signo que necesitas en lugar de encontrarlo en las teclas que trae el dispositivo.",Calificación 4 de 5,,,Mercado Libre,ML_PROD_010,,HP,HP 14-dq6015dx
SHOP_2224,06 feb 2026,"Su funcionamiento es muy bueno.
Es una laptop excelente y corre muy bien programas pesados.",Su funcionamiento es muy bueno. Es una laptop excelente y funciona muy bien con programas pesados.,Calificación 5 de 5,,,Mercado Libre,ML_PROD_010,,HP,HP 14-dq6015dx
SHOP_2225,14 ene 2026,Está hermosa la lap excelente color fácil de utilizar cumple su función muy accesible de verdad que vale la pena su compra.,"La lápiz es excelente, tiene un buen color y es fácil de utilizar, cumple su función muy bien, es muy accesible. De verdad que vale la pena su compra.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_010,,HP,HP 14-dq6015dx
SHOP_2226,18 dic 2025,Muy buena.,Muy bueno.,Calificación 5 de 5,,,Mercado Libre,ML_PROD_010,,HP,HP 14-dq6015dx
SHOP_2227,14 dic 2025,Es un producto esencial para la escuela buen tamaño para transportarla de un lugar a otro buen peso. Excelente.,"El producto es un elemento esencial para la escuela, tiene un tamaño adecuado para transportarlo de un lugar a otro y su peso es razonable. Es excelente.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_010,,HP,HP 14-dq6015dx
SHOP_2228,05 nov 2025,Perfecta.,Perfecta.,Calificación 5 de 5,,,Mercado Libre,ML_PROD_010,,HP,HP 14-dq6015dx
SHOP_2229,19 nov 2025,Llegó en excelente estado.,Llegó en excelente estado.,Calificación 5 de 5,,,Mercado Libre,ML_PROD_010,,HP,HP 14-dq6015dx
SHOP_2230,07 mar 2026,Excelente producto empaque en buen estado.,"Excelente producto, el empaque estaba en buen estado.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_010,,HP,HP 14-dq6015dx
SHOP_2231,13 mar 2026,"Me gusto mucho, funciona bien sin detalles, excelente compra.","Me gustó mucho, funciona bien, excelente compra.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_010,,HP,HP 14-dq6015dx
SHOP_2232,19 feb 2026,"Excelente , calidad y precio justos, es básica para tareas pero funciona muy bien.","Excelente calidad y precio justo, es básica para tareas pero funciona muy bien.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_010,,HP,HP 14-dq6015dx
SHOP_2233,13 mar 2026,"Buena calidad, excelente.","Buena calidad, es excelente.",Calificación 4 de 5,,,Mercado Libre,ML_PROD_010,,HP,HP 14-dq6015dx
SHOP_2234,12 mar 2026,"Tienes bonito tono y es ligera, llegó bien empaquetada sin detalles, al momento ha funcionado al 100.","Tienes un buen tono y es ligera, llegó bien empaquetada sin detalles, hasta el momento ha funcionado al 100%.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_010,,HP,HP 14-dq6015dx
SHOP_2235,10 mar 2026,"Esta muy bonita, la compré para iniciar la universidad. Hasta ahira todo esta bien en relacion con calidad y precio.","Esta muy bonita, la compré para iniciar la universidad. Hasta ahora todo está bien en relación con calidad y precio.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_010,,HP,HP 14-dq6015dx
SHOP_2236,27 feb 2026,"Buen tamaño, el color muy bonito. Llego antes el producto. Lo andamos probando, pero hasta ahorita bien.","El tamaño es bueno, el color es muy bonito. Llegó antes de lo esperado el producto. Lo estamos probando, pero hasta ahora todo bien.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_010,,HP,HP 14-dq6015dx
SHOP_2237,25 feb 2026,"Muy bonita y me gustó mucho su color,recomendada para los trabajos.","Muy bonita y me gustó mucho su color, es recomendable para los trabajos.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_010,,HP,HP 14-dq6015dx
SHOP_2238,07 feb 2026,Buena elección muy funcional para mis tareas.,"Buena elección, muy funcional para mis tareas.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_010,,HP,HP 14-dq6015dx
SHOP_2239,30 ene 2026,Excelente tarde cual la imagen muy practica y ligera configuras a tu man3ta escolar.,"Excelente tarde, la imagen es muy práctica y ligera, configuras a tu mente escolar.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_010,,HP,HP 14-dq6015dx
SHOP_2240,16 dic 2025,El regalo perfecto para un estudiante.,El regalo perfecto para un estudiante.,Calificación 5 de 5,,,Mercado Libre,ML_PROD_010,,HP,HP 14-dq6015dx
SHOP_2241,13 nov 2025,De buena calidad.,De buena calidad.,Calificación 5 de 5,,,Mercado Libre,ML_PROD_010,,HP,HP 14-dq6015dx
SHOP_2242,15 mar 2026,Excelente.,Excelente.,Calificación 5 de 5,,,Mercado Libre,ML_PROD_010,,HP,HP 14-dq6015dx
